,video,Last modified,Created,mode,ino,dev,nlink,uid,gid,size,atime,mtime,ctime,metadata,index,codec_name,codec_long_name,profile,codec_type,codec_time_base,codec_tag_string,codec_tag,width,height,coded_width,coded_height,has_b_frames,pix_fmt,level,chroma_location,refs,is_avc,nal_length_size,r_frame_rate,avg_frame_rate,time_base,start_pts,start_time,duration_ts,duration,bit_rate,bits_per_raw_sample,nb_frames,disposition,tags,sample_aspect_ratio,display_aspect_ratio,sample_fmt,sample_rate,channels,channel_layout,bits_per_sample,max_bit_rate,color_range,color_space,color_transfer,color_primaries,quarter_sample,divx_packed,tag_codec_name,tag_profile,tag_codec_type,tag_codec_time_base,tag_codec_tag_string,tag_level,tag_nal_length_size,tag_r_frame_rate,tag_start_pts,tag_start_time,tag_frame_rate,tag_duration,tag_bit_rate,tag_display_aspect_ratio,tag_virus,tag_Offset,mal
256,It's too bad they're old.mp4,Sat Feb 11 13:33:03 2023,Sat Feb 11 14:29:16 2023,33204,5507091,2053,1,1000,1000,424317,1677237053,1676115183,1676118556,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '912161/43740000', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 540, 'height': 360, 'coded_width': 544, 'coded_height': 368, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '3:2', 'pix_fmt': 'yuv420p', 'level': 21, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '24000/1001', 'avg_frame_rate': '21870000/912161', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 912161, 'duration': '10.135122', 'bit_rate': '203404', 'bits_per_raw_sample': '8', 'nb_frames': '243', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-06-17T06:10:03.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 06/16/2016.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 447488, 'duration': '10.147120', 'bit_rate': '126069', 'nb_frames': '437', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-06-17T06:10:03.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 06/16/2016.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,912161/43740000,avc1,0x31637661,540.0,360.0,544.0,368.0,1.0,yuv420p,21.0,left,1.0,true,4,24000/1001,21870000/912161,1/90000,0,0.000000,912161,10.135122,203404,8,243,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2016-06-17T06:10:03.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 06/16/2016.'}",1:1,3:2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,3,0,34,1,3,0,8,0,0,1,2,1,17,0,12852,benign
257,malware21.mp4,Sat Feb 11 13:55:09 2023,Sat Feb 11 14:28:10 2023,33204,5506879,2053,1,1000,1000,1597702,1677237053,1676116509,1676118490,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 500, 'height': 360, 'coded_width': 512, 'coded_height': 368, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 21, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 222720, 'duration': '17.400000', 'bit_rate': '616160', 'bits_per_raw_sample': '8', 'nb_frames': '435', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 664719, 'duration': '15.072993', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '578', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,500.0,360.0,512.0,368.0,2.0,yuv420p,21.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,222720,17.400000,616160,8,435,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,9,0,0,0,2,1,22,0,28015,malware
258,B1606b0e6_1 (11).mp4,Thu Aug  4 19:46:34 2022,Sat Feb 11 14:28:40 2023,33204,5507020,2053,1,1000,1000,19004612,1677237053,1659631594,1676118520,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '5064522', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,5064522,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
259,malware16.mp4,Sat Feb 11 13:53:56 2023,Sat Feb 11 14:28:10 2023,33204,5506874,2053,1,1000,1000,1606722,1677237053,1676116436,1676118490,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 640, 'height': 360, 'coded_width': 640, 'coded_height': 368, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 30, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 412672, 'duration': '32.240000', 'bit_rate': '284545', 'bits_per_raw_sample': '8', 'nb_frames': '806', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1190039, 'duration': '26.985011', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '1034', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,640.0,360.0,640.0,368.0,2.0,yuv420p,30.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,412672,32.240000,284545,8,806,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,5,0,9,0,0,0,3,1,22,0,28015,malware
260,Just Call Me Daddy! -Spongebob Squarepants.mp4,Sat Feb 11 13:33:03 2023,Sat Feb 11 14:29:16 2023,33204,5507092,2053,1,1000,1000,1271547,1677237053,1676115183,1676118556,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '1/60', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1280, 'height': 720, 'coded_width': 1280, 'coded_height': 720, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '16:9', 'pix_fmt': 'yuv420p', 'level': 31, 'color_range': 'tv', 'color_space': 'bt709', 'color_transfer': 'bt709', 'color_primaries': 'bt709', 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30/1', 'avg_frame_rate': '30/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2250000, 'duration': '25.000000', 'bit_rate': '277041', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2017-10-27T10:24:26.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 10/27/2017.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1102848, 'duration': '25.007891', 'bit_rate': '125735', 'nb_frames': '1077', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2017-10-27T10:24:26.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 10/27/2017.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,1/60,avc1,0x31637661,1280.0,720.0,1280.0,720.0,1.0,yuv420p,31.0,left,1.0,true,4,30/1,30/1,1/90000,0,0.000000,2250000,25.000000,277041,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2017-10-27T10:24:26.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 10/27/2017.'}",1:1,16:9,0,0,0.0,0,0.0,0,tv,bt709,bt709,bt709,0,0,1,3,0,6,1,6,0,14,0,0,0,3,1,4,0,12852,benign
261,malware6.mp4,Sat Feb 11 13:50:19 2023,Sat Feb 11 14:28:09 2023,33204,5506863,2053,1,1000,1000,890765,1677237053,1676116219,1676118489,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 480, 'height': 360, 'coded_width': 480, 'coded_height': 368, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 21, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 210432, 'duration': '16.440000', 'bit_rate': '318636', 'bits_per_raw_sample': '8', 'nb_frames': '411', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 608271, 'duration': '13.792993', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '529', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,480.0,360.0,480.0,368.0,2.0,yuv420p,21.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,210432,16.440000,318636,8,411,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,9,0,0,0,2,1,22,0,28015,malware
262,test (10).mp4,Thu Aug  4 19:42:56 2022,Sat Feb 11 14:29:29 2023,33204,5507144,2053,1,1000,1000,29741301,1677237053,1659631376,1676118569,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '7927637', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,7927637,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
263,malware2.mp4,Sat Feb 11 13:48:01 2023,Sat Feb 11 14:28:09 2023,33204,5506859,2053,1,1000,1000,1540604,1677237053,1676116081,1676118489,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 480, 'height': 360, 'coded_width': 480, 'coded_height': 368, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 21, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 341504, 'duration': '26.680000', 'bit_rate': '344195', 'bits_per_raw_sample': '8', 'nb_frames': '667', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1016108, 'duration': '23.040998', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '883', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,480.0,360.0,480.0,368.0,2.0,yuv420p,21.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,341504,26.680000,344195,8,667,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,3,0,9,0,0,0,3,1,22,0,28015,malware
264,video.mp4,Fri Nov 13 06:01:07 2020,Sat Feb 11 14:29:17 2023,33204,5507115,2053,1,1000,1000,1311075,1677237054,1605240067,1676118557,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 720, 'height': 720, 'coded_width': 720, 'coded_height': 720, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '1:1', 'pix_fmt': 'yuv420p', 'level': 31, 'color_range': 'tv', 'color_space': 'bt709', 'color_transfer': 'bt709', 'color_primaries': 'bt709', 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '217696', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2020-03-19T13:53:08.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 03/19/2020.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1323008, 'duration': '30.000181', 'bit_rate': '127999', 'nb_frames': '1292', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2020-03-19T13:53:08.000000Z', 'language': 'eng', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 03/19/2020.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,1/50,avc1,0x31637661,720.0,720.0,720.0,720.0,1.0,yuv420p,31.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,217696,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2020-03-19T13:53:08.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 03/19/2020.'}",1:1,1:1,0,0,0.0,0,0.0,0,tv,bt709,bt709,bt709,0,0,1,3,0,4,1,6,0,9,0,0,0,3,1,5,0,12852,benign
265,test (26).mp4,Thu Aug  4 19:43:24 2022,Sat Feb 11 14:29:37 2023,33204,5507160,2053,1,1000,1000,21631246,1677237054,1659631404,1676118577,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 40, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '5765676', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,40.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,5765676,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,8,0,9,0,0,0,3,0,22,0,28015,benign
